NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874	PROTEIN SYNTHESIS: LYSINE%SMPDB%SMP0111874		77	-0.8051569	-2.6391747	0.0	0.0	0.0	1830	tags=90%, list=16%, signal=106%	
PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862	PROTEIN SYNTHESIS: GLUTAMINE%SMPDB%SMP0111862		77	-0.8051569	-2.635818	0.0	0.0	0.0	1830	tags=90%, list=16%, signal=106%	
PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858	PROTEIN SYNTHESIS: ASPARTIC ACID%SMPDB%SMP0111858		77	-0.8051569	-2.6335719	0.0	0.0	0.0	1830	tags=90%, list=16%, signal=106%	
PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934	PROTEIN SYNTHESIS: PHENYLALANINE%PATHWHIZ%PW112934		79	-0.7957879	-2.6283283	0.0	0.0	0.0	1830	tags=87%, list=16%, signal=103%	
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.2	CAP-DEPENDENT TRANSLATION INITIATION%REACTOME%R-HSA-72737.2		115	-0.7461044	-2.625336	0.0	0.0	0.0	1830	tags=75%, list=16%, signal=88%	
PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922	PROTEIN SYNTHESIS: GLUTAMIC ACID%PATHWHIZ%PW112922		77	-0.8051569	-2.6246417	0.0	0.0	0.0	1830	tags=90%, list=16%, signal=106%	
NONSENSE-MEDIATED DECAY (NMD)%REACTOME DATABASE ID RELEASE 83%927802	NONSENSE-MEDIATED DECAY (NMD)%REACTOME DATABASE ID RELEASE 83%927802		111	-0.74396604	-2.5999753	0.0	0.0	0.0	1830	tags=69%, list=16%, signal=82%	
RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 83%9633012	RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 83%9633012		96	-0.76931584	-2.5783021	0.0	0.0	0.0	1830	tags=78%, list=16%, signal=92%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220510%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20220510%WP477%HOMO SAPIENS		81	-0.77463555	-2.5773084	0.0	0.0	0.0	1830	tags=83%, list=16%, signal=98%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.3	EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.3		115	-0.7461044	-2.5769467	0.0	0.0	0.0	1830	tags=75%, list=16%, signal=88%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		116	-0.74164194	-2.5746891	0.0	0.0	0.0	1830	tags=70%, list=16%, signal=82%	
NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 83%975957	NONSENSE MEDIATED DECAY (NMD) ENHANCED BY THE EXON JUNCTION COMPLEX (EJC)%REACTOME DATABASE ID RELEASE 83%975957		111	-0.74396604	-2.5734866	0.0	0.0	0.0	1830	tags=69%, list=16%, signal=82%	
SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.2	SELENOCYSTEINE SYNTHESIS%REACTOME%R-HSA-2408557.2		87	-0.76529545	-2.5510836	0.0	0.0	0.0	1830	tags=82%, list=16%, signal=97%	
SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.4	SELENOAMINO ACID METABOLISM%REACTOME%R-HSA-2408522.4		97	-0.738666	-2.526317	0.0	0.0	0.0	1830	tags=75%, list=16%, signal=89%	
CELLULAR RESPONSE TO STARVATION%REACTOME DATABASE ID RELEASE 83%9711097	CELLULAR RESPONSE TO STARVATION%REACTOME DATABASE ID RELEASE 83%9711097		143	-0.701565	-2.4865766	0.0	0.0	0.0	1830	tags=56%, list=16%, signal=66%	
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME%R-HSA-9010553.1	REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME%R-HSA-9010553.1		152	-0.67727804	-2.4296858	0.0	0.0	0.0	1836	tags=53%, list=16%, signal=62%	
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.3	RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%R-HSA-72702.3		58	-0.7619287	-2.4105759	0.0	0.0	0.0	1773	tags=72%, list=16%, signal=85%	
INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3	INFLUENZA VIRAL RNA TRANSCRIPTION AND REPLICATION%REACTOME%R-HSA-168273.3		126	-0.6847251	-2.4100718	0.0	0.0	0.0	1830	tags=60%, list=16%, signal=71%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME DATABASE ID RELEASE 83%1799339	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME DATABASE ID RELEASE 83%1799339		108	-0.6938162	-2.4037476	0.0	0.0	0.0	1830	tags=67%, list=16%, signal=79%	
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3	ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%R-HSA-72662.3		59	-0.7589649	-2.396828	0.0	0.0	0.0	1773	tags=71%, list=16%, signal=84%	
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME DATABASE ID RELEASE 83%72649	TRANSLATION INITIATION COMPLEX FORMATION%REACTOME DATABASE ID RELEASE 83%72649		58	-0.7608643	-2.3959103	0.0	0.0	0.0	1773	tags=72%, list=16%, signal=85%	
INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 83%168255	INFLUENZA INFECTION%REACTOME DATABASE ID RELEASE 83%168255		144	-0.6584896	-2.3779054	0.0	0.0	0.0	1830	tags=56%, list=16%, signal=65%	
OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20220510%WP5094%HOMO SAPIENS	OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20220510%WP5094%HOMO SAPIENS		67	-0.7305497	-2.360493	0.0	0.0	0.0	1804	tags=64%, list=16%, signal=76%	
HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA	HALLMARK_HYPOXIA%MSIGDBHALLMARK%HALLMARK_HYPOXIA		109	-0.68342614	-2.3533425	0.0	0.0	0.0	2290	tags=61%, list=20%, signal=76%	
SARS-COV-1 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 83%9735869	SARS-COV-1 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 83%9735869		36	-0.79588866	-2.3467767	0.0	0.0	0.0	1710	tags=83%, list=15%, signal=98%	
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2	FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%R-HSA-72695.2		51	-0.7471358	-2.3438823	0.0	0.0	0.0	1773	tags=71%, list=16%, signal=83%	
NGF-STIMULATED TRANSCRIPTION%REACTOME%R-HSA-9031628.2	NGF-STIMULATED TRANSCRIPTION%REACTOME%R-HSA-9031628.2		33	-0.82212645	-2.3192248	0.0	0.0	0.0	597	tags=52%, list=5%, signal=54%	
SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 83%376176	SIGNALING BY ROBO RECEPTORS%REACTOME DATABASE ID RELEASE 83%376176		187	-0.6185055	-2.294249	0.0	0.0	0.0	1836	tags=45%, list=16%, signal=53%	
SIGNALING BY NTRK1 (TRKA)%REACTOME%R-HSA-187037.2	SIGNALING BY NTRK1 (TRKA)%REACTOME%R-HSA-187037.2		96	-0.66128767	-2.2729917	0.0	0.0	0.0	613	tags=27%, list=5%, signal=28%	
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME%R-HSA-198725.2	NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME%R-HSA-198725.2		54	-0.7269468	-2.2379134	0.0	2.2817054E-5	0.001	597	tags=39%, list=5%, signal=41%	
HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-1-ALPHA TRANSCRIPTION FACTOR NETWORK		56	-0.705975	-2.215954	0.0	4.4545017E-5	0.002	1446	tags=45%, list=13%, signal=51%	
NUCLEAR RECEPTORS META-PATHWAY%WIKIPATHWAYS_20220510%WP2882%HOMO SAPIENS	NUCLEAR RECEPTORS META-PATHWAY%WIKIPATHWAYS_20220510%WP2882%HOMO SAPIENS		141	-0.62013507	-2.2055123	0.0	4.374957E-5	0.002	1783	tags=43%, list=16%, signal=50%	
CILIUM-DEPENDENT CELL MOTILITY%GOBP%GO:0060285	CILIUM-DEPENDENT CELL MOTILITY%GOBP%GO:0060285		31	-0.772367	-2.183563	0.0	4.2982032E-5	0.002	656	tags=39%, list=6%, signal=41%	
SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 83%166520	SIGNALING BY NTRKS%REACTOME DATABASE ID RELEASE 83%166520		108	-0.6212082	-2.1695805	0.0	4.224096E-5	0.002	1681	tags=33%, list=15%, signal=39%	
CILIUM MOVEMENT%GOBP%GO:0003341	CILIUM MOVEMENT%GOBP%GO:0003341		40	-0.7523567	-2.169298	0.0	4.1525014E-5	0.002	1513	tags=48%, list=13%, signal=55%	
CILIUM OR FLAGELLUM-DEPENDENT CELL MOTILITY%GOBP%GO:0001539	CILIUM OR FLAGELLUM-DEPENDENT CELL MOTILITY%GOBP%GO:0001539		31	-0.772367	-2.1680944	0.0	4.083293E-5	0.002	656	tags=39%, list=6%, signal=41%	
HALLMARK_APOPTOSIS%MSIGDBHALLMARK%HALLMARK_APOPTOSIS	HALLMARK_APOPTOSIS%MSIGDBHALLMARK%HALLMARK_APOPTOSIS		105	-0.6135025	-2.1450706	0.0	4.0163537E-5	0.002	2048	tags=49%, list=18%, signal=59%	
OVERVIEW OF PROINFLAMMATORY AND PROFIBROTIC MEDIATORS%WIKIPATHWAYS_20220510%WP5095%HOMO SAPIENS	OVERVIEW OF PROINFLAMMATORY AND PROFIBROTIC MEDIATORS%WIKIPATHWAYS_20220510%WP5095%HOMO SAPIENS		34	-0.7506984	-2.1411433	0.0	3.951574E-5	0.002	1087	tags=56%, list=10%, signal=62%	
SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 83%9754678	SARS-COV-2 MODULATES HOST TRANSLATION MACHINERY%REACTOME DATABASE ID RELEASE 83%9754678		48	-0.689122	-2.1346838	0.0	5.8567308E-5	0.003	1710	tags=60%, list=15%, signal=71%	
PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY	PID_HIF1_TFPATHWAY%MSIGDB_C2%PID_HIF1_TFPATHWAY		35	-0.73576826	-2.13311	0.0	5.765219E-5	0.003	1413	tags=54%, list=12%, signal=62%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDBHALLMARK%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		98	-0.61473054	-2.1180592	0.0	9.417516E-5	0.005	2376	tags=56%, list=21%, signal=70%	
PROSTAGLANDIN SIGNALING%WIKIPATHWAYS_20220510%WP5088%HOMO SAPIENS	PROSTAGLANDIN SIGNALING%WIKIPATHWAYS_20220510%WP5088%HOMO SAPIENS		18	-0.85551614	-2.114323	0.0	9.2748254E-5	0.005	406	tags=61%, list=4%, signal=63%	
HALLMARK_UV_RESPONSE_UP%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP%MSIGDBHALLMARK%HALLMARK_UV_RESPONSE_UP		95	-0.6241317	-2.1135209	0.0	9.136395E-5	0.005	1802	tags=42%, list=16%, signal=50%	
HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION - PART 3 OF 3%WIKIPATHWAYS_20220510%WP2840%HOMO SAPIENS	HAIR FOLLICLE DEVELOPMENT: CYTODIFFERENTIATION - PART 3 OF 3%WIKIPATHWAYS_20220510%WP2840%HOMO SAPIENS		38	-0.7166643	-2.108173	0.0	1.0818458E-4	0.006	2007	tags=63%, list=18%, signal=76%	
ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK	ATF-2 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ATF-2 TRANSCRIPTION FACTOR NETWORK		42	-0.70809007	-2.1054564	0.0	1.06616695E-4	0.006	750	tags=40%, list=7%, signal=43%	
CELLULAR RESPONSE TO CHEMOKINE%GOBP%GO:1990869	CELLULAR RESPONSE TO CHEMOKINE%GOBP%GO:1990869		35	-0.72415924	-2.1025386	0.0	1.0509359E-4	0.006	1081	tags=43%, list=10%, signal=47%	
FOXO-MEDIATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 83%9614085	FOXO-MEDIATED TRANSCRIPTION%REACTOME DATABASE ID RELEASE 83%9614085		47	-0.6821701	-2.096578	0.0	1.3822521E-4	0.008	2062	tags=51%, list=18%, signal=62%	
PROTEIN REFOLDING%GOBP%GO:0042026	PROTEIN REFOLDING%GOBP%GO:0042026		18	-0.8300678	-2.095599	0.0	1.363054E-4	0.008	1603	tags=83%, list=14%, signal=97%	
RESPONSE TO CHEMOKINE%GOBP%GO:1990868	RESPONSE TO CHEMOKINE%GOBP%GO:1990868		35	-0.72415924	-2.0752244	0.0	1.851186E-4	0.011	1081	tags=43%, list=10%, signal=47%	
NEGATIVE REGULATION OF MAPK PATHWAY%REACTOME DATABASE ID RELEASE 83%5675221	NEGATIVE REGULATION OF MAPK PATHWAY%REACTOME DATABASE ID RELEASE 83%5675221		40	-0.69920766	-2.074789	0.0	1.8261699E-4	0.011	1656	tags=40%, list=15%, signal=47%	
CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098	CHEMOKINE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070098		29	-0.7386605	-2.0714817	0.0	1.9642511E-4	0.011	1081	tags=45%, list=10%, signal=49%	
FLAGELLATED SPERM MOTILITY%GOBP%GO:0030317	FLAGELLATED SPERM MOTILITY%GOBP%GO:0030317		24	-0.75735366	-2.0659506	0.0	2.2625514E-4	0.013	656	tags=38%, list=6%, signal=40%	
GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20220510%WP2880%HOMO SAPIENS	GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20220510%WP2880%HOMO SAPIENS		44	-0.6919807	-2.0610697	0.0	2.2331676E-4	0.013	1360	tags=52%, list=12%, signal=59%	
EPITHELIAL CELL DEVELOPMENT%GOBP%GO:0002064	EPITHELIAL CELL DEVELOPMENT%GOBP%GO:0002064		53	-0.66130936	-2.0576181	0.0	2.3616782E-4	0.014	1655	tags=36%, list=15%, signal=42%	
APOPTOSIS-RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20220510%WP2864%HOMO SAPIENS	APOPTOSIS-RELATED NETWORK DUE TO ALTERED NOTCH3 IN OVARIAN CANCER%WIKIPATHWAYS_20220510%WP2864%HOMO SAPIENS		28	-0.74606603	-2.0571582	0.0	2.3317835E-4	0.014	1686	tags=54%, list=15%, signal=63%	
HALLMARK_CHOLESTEROL_HOMEOSTASIS%MSIGDBHALLMARK%HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_CHOLESTEROL_HOMEOSTASIS%MSIGDBHALLMARK%HALLMARK_CHOLESTEROL_HOMEOSTASIS		49	-0.66960436	-2.055064	0.0	2.3026363E-4	0.014	2006	tags=53%, list=18%, signal=64%	
CILIUM MOVEMENT INVOLVED IN CELL MOTILITY%GOBP%GO:0060294	CILIUM MOVEMENT INVOLVED IN CELL MOTILITY%GOBP%GO:0060294		25	-0.77297664	-2.0535452	0.0	2.4246985E-4	0.015	656	tags=40%, list=6%, signal=42%	
HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING%MSIGDBHALLMARK%HALLMARK_IL2_STAT5_SIGNALING		121	-0.57818574	-2.0528119	0.0	2.3951291E-4	0.015	1747	tags=37%, list=15%, signal=43%	
AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK	AP-1 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AP-1 TRANSCRIPTION FACTOR NETWORK		53	-0.6613406	-2.0519333	0.0	2.661132E-4	0.017	1677	tags=53%, list=15%, signal=62%	
POSITIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031954	POSITIVE REGULATION OF PROTEIN AUTOPHOSPHORYLATION%GOBP%GO:0031954		16	-0.83888143	-2.0518205	0.0	2.629452E-4	0.017	477	tags=31%, list=4%, signal=33%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE		127	-0.5811494	-2.0502698	0.0	2.5985172E-4	0.017	1806	tags=43%, list=16%, signal=50%	
IL-18 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP4754%HOMO SAPIENS	IL-18 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP4754%HOMO SAPIENS		160	-0.5704881	-2.0500355	0.0	2.568302E-4	0.017	1587	tags=33%, list=14%, signal=38%	
REGULATION OF ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002673	REGULATION OF ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002673		17	-0.8347191	-2.049966	0.0	2.538781E-4	0.017	1609	tags=65%, list=14%, signal=75%	
SUDDEN INFANT DEATH SYNDROME (SIDS) SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20220510%WP706%HOMO SAPIENS	SUDDEN INFANT DEATH SYNDROME (SIDS) SUSCEPTIBILITY PATHWAYS%WIKIPATHWAYS_20220510%WP706%HOMO SAPIENS		70	-0.6339701	-2.0495675	0.0	2.650378E-4	0.018	1523	tags=40%, list=13%, signal=46%	
CELLULAR RESPONSE TO HEAT%GOBP%GO:0034605	CELLULAR RESPONSE TO HEAT%GOBP%GO:0034605		30	-0.74264646	-2.0416493	0.0	2.8967165E-4	0.02	1232	tags=47%, list=11%, signal=52%	
HSF1-DEPENDENT TRANSACTIVATION%REACTOME%R-HSA-3371571.1	HSF1-DEPENDENT TRANSACTIVATION%REACTOME%R-HSA-3371571.1		21	-0.7904059	-2.040432	0.0	2.8645308E-4	0.02	1413	tags=62%, list=12%, signal=71%	
CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES	CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%CALCINEURIN-REGULATED NFAT-DEPENDENT TRANSCRIPTION IN LYMPHOCYTES		31	-0.7199181	-2.0403297	0.0	2.8330524E-4	0.02	657	tags=42%, list=6%, signal=44%	
CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS%WIKIPATHWAYS_20220510%WP4718%HOMO SAPIENS	CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH-RUSSELL PATHWAYS%WIKIPATHWAYS_20220510%WP4718%HOMO SAPIENS		34	-0.7080359	-2.040124	0.0	2.8022582E-4	0.02	2003	tags=53%, list=18%, signal=64%	
